"","SubjectID","context","phoneme_pair","max"
"2757",256,"I","Hz",6
"2758",256,"I","qq",12
"2759",256,"I","qR",4
"2760",256,"I","qs",4
"2761",256,"I","qx",4
"2762",256,"I","qz",4
"2763",256,"I","RR",12
"2764",256,"I","Rs",4
"2765",256,"I","Rx",4
"2766",256,"I","Rz",4
"2767",256,"I","ss",14
"2768",256,"I","sx",4
"2769",256,"I","sz",4
"2770",256,"I","xx",12
"2771",256,"I","xz",4
"2772",256,"I","zz",14
"2773",256,"M","AA",14
"2774",256,"M","Ah",4
"2775",256,"M","AH",4
"2776",256,"M","Aq",4
"2777",256,"M","AR",4
"2778",256,"M","As",4
"2779",256,"M","Ax",4
"2780",256,"M","Az",4
"2781",256,"M","hh",14
"2782",256,"M","hH",4
"2783",256,"M","HH",14
"2784",256,"M","hq",2
"2785",256,"M","Hq",6
"2786",256,"M","hR",4
"2787",256,"M","HR",4
"2788",256,"M","hs",4
"2789",256,"M","Hs",4
"2790",256,"M","hx",4
"2791",256,"M","Hx",4
"2792",256,"M","hz",2
"2793",256,"M","Hz",6
"2794",256,"M","qq",14
"2795",256,"M","qR",4
"2796",256,"M","qs",4
"2797",256,"M","qx",4
"2798",256,"M","qz",4
"2799",256,"M","RR",14
"2800",256,"M","Rs",4
"2801",256,"M","Rx",4
"2802",256,"M","Rz",4
"2803",256,"M","ss",14
"2804",256,"M","sx",4
"2805",256,"M","sz",4
"2806",256,"M","xx",14
"2807",256,"M","xz",4
"2808",256,"M","zz",14
"2809",257,"F","AA",16
"2810",257,"F","Ah",4
"2811",257,"F","AH",4
"2812",257,"F","Aq",4
"2813",257,"F","AR",4
"2814",257,"F","As",4
"2815",257,"F","Ax",4
"2816",257,"F","Az",3
"2817",257,"F","hh",16
"2818",257,"F","hH",4
"2819",257,"F","HH",13
"2820",257,"F","hq",4
"2821",257,"F","Hq",4
"2822",257,"F","hR",2
"2823",257,"F","HR",6
"2824",257,"F","hs",4
"2825",257,"F","Hs",4
"2826",257,"F","hx",4
"2827",257,"F","Hx",4
"2828",257,"F","hz",2
"2829",257,"F","Hz",6
"2830",257,"F","qq",16
"2831",257,"F","qR",4
"2832",257,"F","qs",4
"2833",257,"F","qx",4
"2834",257,"F","qz",4
"2835",257,"F","RR",16
"2836",257,"F","Rs",4
"2837",257,"F","Rx",4
"2838",257,"F","Rz",3
"2839",257,"F","ss",14
"2840",257,"F","sx",4
"2841",257,"F","sz",4
"2842",257,"F","xx",16
"2843",257,"F","xz",4
"2844",257,"F","zz",14
"2845",257,"I","AA",12
"2846",257,"I","Ah",4
"2847",257,"I","AH",4
"2848",257,"I","Aq",4
"2849",257,"I","AR",4
"2850",257,"I","As",4
"2851",257,"I","Ax",4
"2852",257,"I","Az",2
"2853",257,"I","hh",12
"2854",257,"I","hH",4
"2855",257,"I","HH",13
"2856",257,"I","hq",2
"2857",257,"I","Hq",6
"2858",257,"I","hR",4
"2859",257,"I","HR",4
"2860",257,"I","hs",4
"2861",257,"I","Hs",4
"2862",257,"I","hx",4
"2863",257,"I","Hx",4
"2864",257,"I","qq",12
"2865",257,"I","qR",4
"2866",257,"I","qs",4
"2867",257,"I","qx",4
"2868",257,"I","RR",12
"2869",257,"I","Rs",3
"2870",257,"I","Rx",4
"2871",257,"I","ss",14
"2872",257,"I","sx",4
"2873",257,"I","xx",12
"2874",257,"M","AA",13
"2875",257,"M","Ah",4
"2876",257,"M","AH",4
"2877",257,"M","Aq",4
"2878",257,"M","AR",4
"2879",257,"M","As",4
"2880",257,"M","Ax",4
"2881",257,"M","Az",4
"2882",257,"M","hh",14
"2883",257,"M","hH",4
"2884",257,"M","HH",13
"2885",257,"M","hq",2
"2886",257,"M","Hq",6
"2887",257,"M","hR",4
"2888",257,"M","HR",4
"2889",257,"M","hs",4
"2890",257,"M","Hs",4
"2891",257,"M","hx",4
"2892",257,"M","Hx",4
"2893",257,"M","hz",2
"2894",257,"M","Hz",6
"2895",257,"M","qq",14
"2896",257,"M","qR",4
"2897",257,"M","qs",4
"2898",257,"M","qx",4
"2899",257,"M","qz",4
"2900",257,"M","RR",14
"2901",257,"M","Rs",4
"2902",257,"M","Rx",3
"2903",257,"M","Rz",4
"2904",257,"M","ss",14
"2905",257,"M","sx",4
"2906",257,"M","sz",4
"2907",257,"M","xx",14
"2908",257,"M","xz",4
"2909",257,"M","zz",14
"2910",258,"F","AA",16
"2911",258,"F","Ah",4
"2912",258,"F","AH",4
"2913",258,"F","Aq",4
"2914",258,"F","AR",4
"2915",258,"F","As",4
"2916",258,"F","Ax",4
"2917",258,"F","Az",4
"2918",258,"F","hh",16
"2919",258,"F","hH",4
"2920",258,"F","HH",14
"2921",258,"F","hq",4
"2922",258,"F","Hq",4
"2923",258,"F","hR",2
"2924",258,"F","HR",6
"2925",258,"F","hs",4
"2926",258,"F","Hs",3
"2927",258,"F","hx",4
"2928",258,"F","Hx",4
"2929",258,"F","hz",2
"2930",258,"F","Hz",5
"2931",258,"F","qq",16
"2932",258,"F","qR",4
"2933",258,"F","qs",4
"2934",258,"F","qx",4
"2935",258,"F","qz",4
"2936",258,"F","RR",16
"2937",258,"F","Rs",4
"2938",258,"F","Rx",4
"2939",258,"F","Rz",4
"2940",258,"F","ss",14
"2941",258,"F","sx",4
"2942",258,"F","sz",4
"2943",258,"F","xx",16
"2944",258,"F","xz",4
"2945",258,"F","zz",14
"2946",258,"I","AA",12
"2947",258,"I","Ah",4
"2948",258,"I","AH",4
"2949",258,"I","Aq",4
"2950",258,"I","AR",4
"2951",258,"I","As",4
"2952",258,"I","Ax",4
"2953",258,"I","Az",2
"2954",258,"I","hh",12
"2955",258,"I","hH",4
"2956",258,"I","HH",14
"2957",258,"I","hq",2
"2958",258,"I","Hq",6
"2959",258,"I","hR",3
"2960",258,"I","HR",4
"2961",258,"I","hs",4
"2962",258,"I","Hs",4
"2963",258,"I","hx",4
"2964",258,"I","Hx",4
"2965",258,"I","qq",12
"2966",258,"I","qR",4
"2967",258,"I","qs",4
"2968",258,"I","qx",4
"2969",258,"I","RR",11
"2970",258,"I","Rs",4
"2971",258,"I","Rx",4
"2972",258,"I","ss",14
"2973",258,"I","sx",4
"2974",258,"I","xx",12
"2975",258,"M","AA",14
"2976",258,"M","Ah",4
"2977",258,"M","AH",4
"2978",258,"M","Aq",4
"2979",258,"M","AR",4
"2980",258,"M","As",4
"2981",258,"M","Ax",4
"2982",258,"M","Az",4
"2983",258,"M","hh",14
"2984",258,"M","hH",4
"2985",258,"M","HH",14
"2986",258,"M","hq",2
"2987",258,"M","Hq",6
"2988",258,"M","hR",4
"2989",258,"M","HR",3
"2990",258,"M","hs",4
"2991",258,"M","Hs",4
"2992",258,"M","hx",4
"2993",258,"M","Hx",4
"2994",258,"M","hz",2
"2995",258,"M","Hz",6
"2996",258,"M","qq",13
"2997",258,"M","qR",4
"2998",258,"M","qs",4
"2999",258,"M","qx",4
"3000",258,"M","qz",4
"3001",258,"M","RR",14
"3002",258,"M","Rs",4
"3003",258,"M","Rx",3
"3004",258,"M","Rz",4
"3005",258,"M","ss",13
"3006",258,"M","sx",4
"3007",258,"M","sz",4
"3008",258,"M","xx",14
"3009",258,"M","xz",4
"3010",258,"M","zz",14
"3011",259,"F","AA",16
"3012",259,"F","Ah",4
"3013",259,"F","AH",4
"3014",259,"F","Aq",4
"3015",259,"F","AR",4
"3016",259,"F","As",4
"3017",259,"F","Ax",4
"3018",259,"F","Az",3
"3019",259,"F","hh",16
"3020",259,"F","hH",4
"3021",259,"F","HH",13
"3022",259,"F","hq",4
"3023",259,"F","Hq",4
"3024",259,"F","hR",2
"3025",259,"F","HR",6
"3026",259,"F","hs",4
"3027",259,"F","Hs",4
"3028",259,"F","hx",4
"3029",259,"F","Hx",4
"3030",259,"F","hz",2
"3031",259,"F","Hz",6
"3032",259,"F","qq",16
"3033",259,"F","qR",4
"3034",259,"F","qs",4
"3035",259,"F","qx",4
"3036",259,"F","qz",4
"3037",259,"F","RR",16
"3038",259,"F","Rs",4
"3039",259,"F","Rx",4
"3040",259,"F","Rz",3
"3041",259,"F","ss",14
"3042",259,"F","sx",4
"3043",259,"F","sz",4
"3044",259,"F","xx",16
"3045",259,"F","xz",4
"3046",259,"F","zz",14
"3047",259,"I","AA",12
"3048",259,"I","Ah",4
"3049",259,"I","AH",4
"3050",259,"I","Aq",4
"3051",259,"I","AR",4
"3052",259,"I","As",4
"3053",259,"I","Ax",4
"3054",259,"I","Az",2
"3055",259,"I","hh",12
"3056",259,"I","hH",4
"3057",259,"I","HH",13
"3058",259,"I","hq",2
"3059",259,"I","Hq",6
"3060",259,"I","hR",4
"3061",259,"I","HR",4
"3062",259,"I","hs",4
"3063",259,"I","Hs",4
"3064",259,"I","hx",4
"3065",259,"I","Hx",4
"3066",259,"I","qq",12
"3067",259,"I","qR",4
"3068",259,"I","qs",4
"3069",259,"I","qx",4
"3070",259,"I","RR",12
"3071",259,"I","Rs",3
"3072",259,"I","Rx",4
"3073",259,"I","ss",14
"3074",259,"I","sx",4
"3075",259,"I","xx",12
"3076",259,"M","AA",13
"3077",259,"M","Ah",4
"3078",259,"M","AH",4
"3079",259,"M","Aq",4
"3080",259,"M","AR",4
"3081",259,"M","As",4
"3082",259,"M","Ax",4
"3083",259,"M","Az",4
"3084",259,"M","hh",14
"3085",259,"M","hH",4
"3086",259,"M","HH",13
"3087",259,"M","hq",2
"3088",259,"M","Hq",6
"3089",259,"M","hR",4
"3090",259,"M","HR",4
"3091",259,"M","hs",4
"3092",259,"M","Hs",4
"3093",259,"M","hx",4
"3094",259,"M","Hx",4
"3095",259,"M","hz",2
"3096",259,"M","Hz",6
"3097",259,"M","qq",14
"3098",259,"M","qR",4
"3099",259,"M","qs",4
"3100",259,"M","qx",4
"3101",259,"M","qz",4
"3102",259,"M","RR",14
"3103",259,"M","Rs",4
"3104",259,"M","Rx",3
"3105",259,"M","Rz",4
"3106",259,"M","ss",14
"3107",259,"M","sx",4
"3108",259,"M","sz",4
"3109",259,"M","xx",14
"3110",259,"M","xz",4
"3111",259,"M","zz",14
"3112",260,"F","AA",16
"3113",260,"F","Ah",4
"3114",260,"F","AH",4
"3115",260,"F","Aq",4
"3116",260,"F","AR",4
"3117",260,"F","As",4
"3118",260,"F","Ax",4
"3119",260,"F","Az",4
"3120",260,"F","hh",16
"3121",260,"F","hH",4
"3122",260,"F","HH",14
"3123",260,"F","hq",4
"3124",260,"F","Hq",4
"3125",260,"F","hR",2
"3126",260,"F","HR",6
"3127",260,"F","hs",4
"3128",260,"F","Hs",3
"3129",260,"F","hx",4
"3130",260,"F","Hx",4
"3131",260,"F","hz",2
"3132",260,"F","Hz",5
"3133",260,"F","qq",16
"3134",260,"F","qR",4
"3135",260,"F","qs",4
"3136",260,"F","qx",4
"3137",260,"F","qz",4
"3138",260,"F","RR",16
"3139",260,"F","Rs",4
"3140",260,"F","Rx",4
"3141",260,"F","Rz",4
"3142",260,"F","ss",14
"3143",260,"F","sx",4
"3144",260,"F","sz",4
"3145",260,"F","xx",16
"3146",260,"F","xz",4
"3147",260,"F","zz",14
"3148",260,"I","AA",12
"3149",260,"I","Ah",4
"3150",260,"I","AH",4
"3151",260,"I","Aq",4
"3152",260,"I","AR",4
"3153",260,"I","As",4
"3154",260,"I","Ax",4
"3155",260,"I","Az",2
"3156",260,"I","hh",12
"3157",260,"I","hH",4
"3158",260,"I","HH",14
"3159",260,"I","hq",2
"3160",260,"I","Hq",6
"3161",260,"I","hR",3
"3162",260,"I","HR",4
"3163",260,"I","hs",4
"3164",260,"I","Hs",4
"3165",260,"I","hx",4
"3166",260,"I","Hx",4
"3167",260,"I","qq",12
"3168",260,"I","qR",4
"3169",260,"I","qs",4
"3170",260,"I","qx",4
"3171",260,"I","RR",11
"3172",260,"I","Rs",4
"3173",260,"I","Rx",4
"3174",260,"I","ss",14
"3175",260,"I","sx",4
"3176",260,"I","xx",12
"3177",260,"M","AA",14
"3178",260,"M","Ah",4
"3179",260,"M","AH",4
"3180",260,"M","Aq",4
"3181",260,"M","AR",4
"3182",260,"M","As",4
"3183",260,"M","Ax",4
"3184",260,"M","Az",4
"3185",260,"M","hh",14
"3186",260,"M","hH",4
"3187",260,"M","HH",14
"3188",260,"M","hq",2
"3189",260,"M","Hq",6
"3190",260,"M","hR",4
"3191",260,"M","HR",3
"3192",260,"M","hs",4
"3193",260,"M","Hs",4
"3194",260,"M","hx",4
"3195",260,"M","Hx",4
"3196",260,"M","hz",2
"3197",260,"M","Hz",6
"3198",260,"M","qq",13
"3199",260,"M","qR",4
"3200",260,"M","qs",4
"3201",260,"M","qx",4
"3202",260,"M","qz",4
"3203",260,"M","RR",14
"3204",260,"M","Rs",4
"3205",260,"M","Rx",3
"3206",260,"M","Rz",4
"3207",260,"M","ss",13
"3208",260,"M","sx",4
"3209",260,"M","sz",4
"3210",260,"M","xx",14
"3211",260,"M","xz",4
"3212",260,"M","zz",14
"3213",261,"F","AA",16
"3214",261,"F","Ah",4
"3215",261,"F","AH",4
"3216",261,"F","Aq",4
"3217",261,"F","AR",4
"3218",261,"F","As",4
"3219",261,"F","Ax",4
"3220",261,"F","Az",3
"3221",261,"F","hh",16
"3222",261,"F","hH",4
"3223",261,"F","HH",13
"3224",261,"F","hq",4
"3225",261,"F","Hq",4
"3226",261,"F","hR",2
"3227",261,"F","HR",6
"3228",261,"F","hs",4
"3229",261,"F","Hs",4
"3230",261,"F","hx",4
"3231",261,"F","Hx",4
"3232",261,"F","hz",2
"3233",261,"F","Hz",6
"3234",261,"F","qq",16
"3235",261,"F","qR",4
"3236",261,"F","qs",4
"3237",261,"F","qx",4
"3238",261,"F","qz",4
"3239",261,"F","RR",16
"3240",261,"F","Rs",4
"3241",261,"F","Rx",4
"3242",261,"F","Rz",3
"3243",261,"F","ss",14
"3244",261,"F","sx",4
"3245",261,"F","sz",4
"3246",261,"F","xx",16
"3247",261,"F","xz",4
"3248",261,"F","zz",14
"3249",261,"I","AA",12
"3250",261,"I","Ah",4
"3251",261,"I","AH",4
"3252",261,"I","Aq",4
"3253",261,"I","AR",4
"3254",261,"I","As",4
"3255",261,"I","Ax",4
"3256",261,"I","Az",2
"3257",261,"I","hh",12
"3258",261,"I","hH",4
"3259",261,"I","HH",13
"3260",261,"I","hq",2
"3261",261,"I","Hq",6
"3262",261,"I","hR",4
"3263",261,"I","HR",4
"3264",261,"I","hs",4
"3265",261,"I","Hs",4
"3266",261,"I","hx",4
"3267",261,"I","Hx",4
"3268",261,"I","qq",12
"3269",261,"I","qR",4
"3270",261,"I","qs",4
"3271",261,"I","qx",4
"3272",261,"I","RR",12
"3273",261,"I","Rs",3
"3274",261,"I","Rx",4
"3275",261,"I","ss",14
"3276",261,"I","sx",4
"3277",261,"I","xx",12
"3278",261,"M","AA",13
"3279",261,"M","Ah",4
"3280",261,"M","AH",4
"3281",261,"M","Aq",4
"3282",261,"M","AR",4
"3283",261,"M","As",4
"3284",261,"M","Ax",4
"3285",261,"M","Az",4
"3286",261,"M","hh",14
"3287",261,"M","hH",4
"3288",261,"M","HH",13
"3289",261,"M","hq",2
"3290",261,"M","Hq",6
"3291",261,"M","hR",4
"3292",261,"M","HR",4
"3293",261,"M","hs",4
"3294",261,"M","Hs",4
"3295",261,"M","hx",4
"3296",261,"M","Hx",4
"3297",261,"M","hz",2
"3298",261,"M","Hz",6
"3299",261,"M","qq",14
"3300",261,"M","qR",4
"3301",261,"M","qs",4
"3302",261,"M","qx",4
"3303",261,"M","qz",4
"3304",261,"M","RR",14
"3305",261,"M","Rs",4
"3306",261,"M","Rx",3
"3307",261,"M","Rz",4
"3308",261,"M","ss",14
"3309",261,"M","sx",4
"3310",261,"M","sz",4
"3311",261,"M","xx",14
"3312",261,"M","xz",4
"3313",261,"M","zz",14
"3314",262,"F","AA",16
"3315",262,"F","Ah",4
"3316",262,"F","AH",4
"3317",262,"F","Aq",4
"3318",262,"F","AR",4
"3319",262,"F","As",4
"3320",262,"F","Ax",4
"3321",262,"F","Az",4
"3322",262,"F","hh",16
"3323",262,"F","hH",4
"3324",262,"F","HH",14
"3325",262,"F","hq",4
"3326",262,"F","Hq",4
"3327",262,"F","hR",2
"3328",262,"F","HR",6
"3329",262,"F","hs",4
"3330",262,"F","Hs",4
"3331",262,"F","hx",4
"3332",262,"F","Hx",4
"3333",262,"F","hz",2
"3334",262,"F","Hz",6
"3335",262,"F","qq",16
"3336",262,"F","qR",4
"3337",262,"F","qs",4
"3338",262,"F","qx",4
"3339",262,"F","qz",4
"3340",262,"F","RR",16
"3341",262,"F","Rs",4
"3342",262,"F","Rx",4
"3343",262,"F","Rz",4
"3344",262,"F","ss",14
"3345",262,"F","sx",4
"3346",262,"F","sz",4
"3347",262,"F","xx",16
"3348",262,"F","xz",4
"3349",262,"F","zz",14
"3350",262,"I","AA",12
"3351",262,"I","Ah",4
"3352",262,"I","AH",4
"3353",262,"I","Aq",4
"3354",262,"I","AR",4
"3355",262,"I","As",4
"3356",262,"I","Ax",4
"3357",262,"I","Az",4
"3358",262,"I","hh",12
"3359",262,"I","hH",4
"3360",262,"I","HH",14
"3361",262,"I","hq",2
"3362",262,"I","Hq",6
"3363",262,"I","hR",4
"3364",262,"I","HR",4
"3365",262,"I","hs",4
"3366",262,"I","Hs",4
"3367",262,"I","hx",4
"3368",262,"I","Hx",4
"3369",262,"I","hz",2
"3370",262,"I","Hz",6
"3371",262,"I","qq",12
"3372",262,"I","qR",4
"3373",262,"I","qs",4
"3374",262,"I","qx",4
"3375",262,"I","qz",4
"3376",262,"I","RR",12
"3377",262,"I","Rs",4
"3378",262,"I","Rx",4
"3379",262,"I","Rz",4
"3380",262,"I","ss",14
"3381",262,"I","sx",4
"3382",262,"I","sz",4
"3383",262,"I","xx",12
"3384",262,"I","xz",4
"3385",262,"I","zz",14
"3386",262,"M","AA",14
"3387",262,"M","Ah",4
"3388",262,"M","AH",4
"3389",262,"M","Aq",4
"3390",262,"M","AR",4
"3391",262,"M","As",4
"3392",262,"M","Ax",4
"3393",262,"M","Az",4
"3394",262,"M","hh",14
"3395",262,"M","hH",4
"3396",262,"M","HH",14
"3397",262,"M","hq",2
"3398",262,"M","Hq",6
"3399",262,"M","hR",4
"3400",262,"M","HR",4
"3401",262,"M","hs",4
"3402",262,"M","Hs",4
"3403",262,"M","hx",4
"3404",262,"M","Hx",4
"3405",262,"M","hz",2
"3406",262,"M","Hz",6
"3407",262,"M","qq",14
"3408",262,"M","qR",4
"3409",262,"M","qs",4
"3410",262,"M","qx",4
"3411",262,"M","qz",4
"3412",262,"M","RR",14
"3413",262,"M","Rs",4
"3414",262,"M","Rx",4
"3415",262,"M","Rz",4
"3416",262,"M","ss",14
"3417",262,"M","sx",4
"3418",262,"M","sz",4
"3419",262,"M","xx",14
"3420",262,"M","xz",4
"3421",262,"M","zz",14
